test_csv,idx,chosen_budget,best_budget,correct,tokens,utility
methods/01_adathink/results/per_sample_Qwen3_8B_20260227_135614.csv,76,256,64,1,8.0,0.9953125
methods/01_adathink/results/per_sample_Qwen3_8B_20260227_135614.csv,77,256,64,1,9.0,0.9947265625
methods/01_adathink/results/per_sample_Qwen3_8B_20260227_135614.csv,78,256,64,0,8.0,-0.0046875
methods/01_adathink/results/per_sample_Qwen3_8B_20260227_135614.csv,79,256,64,0,7.0,-0.0041015625
methods/01_adathink/results/per_sample_Qwen3_8B_20260227_135614.csv,80,256,64,0,9.0,-0.0052734374999999995
methods/01_adathink/results/per_sample_Qwen3_8B_20260227_135614.csv,81,256,64,0,8.0,-0.0046875
methods/01_adathink/results/per_sample_Qwen3_8B_20260227_135614.csv,82,256,64,1,8.0,0.9953125
methods/01_adathink/results/per_sample_Qwen3_8B_20260227_135614.csv,83,256,64,0,256.0,-0.15
methods/01_adathink/results/per_sample_Qwen3_8B_20260227_135614.csv,84,256,64,1,9.0,0.9947265625
methods/01_adathink/results/per_sample_Qwen3_8B_20260227_135614.csv,85,256,64,1,8.0,0.9953125
methods/01_adathink/results/per_sample_Qwen3_8B_20260227_135614.csv,86,256,64,0,7.0,-0.0041015625
methods/01_adathink/results/per_sample_Qwen3_8B_20260227_135614.csv,87,256,64,0,8.0,-0.0046875
methods/01_adathink/results/per_sample_Qwen3_8B_20260227_135614.csv,88,256,64,0,9.0,-0.0052734374999999995
methods/01_adathink/results/per_sample_Qwen3_8B_20260227_135614.csv,89,256,64,0,256.0,-0.15
methods/01_adathink/results/per_sample_Qwen3_8B_20260227_135614.csv,90,256,64,0,9.0,-0.0052734374999999995
methods/01_adathink/results/per_sample_Qwen3_8B_20260227_135614.csv,91,256,64,1,8.0,0.9953125
methods/01_adathink/results/per_sample_Qwen3_8B_20260227_135614.csv,92,256,64,1,8.0,0.9953125
methods/01_adathink/results/per_sample_Qwen3_8B_20260227_135614.csv,93,256,64,0,11.0,-0.0064453125
methods/01_adathink/results/per_sample_Qwen3_8B_20260227_135614.csv,94,256,64,1,8.0,0.9953125
methods/01_adathink/results/per_sample_Qwen3_8B_20260227_135614.csv,95,256,64,1,8.0,0.9953125
methods/01_adathink/results/per_sample_Qwen3_8B_20260227_135614.csv,96,256,64,0,8.0,-0.0046875
methods/01_adathink/results/per_sample_Qwen3_8B_20260227_135614.csv,97,256,64,0,9.0,-0.0052734374999999995
methods/01_adathink/results/per_sample_Qwen3_8B_20260227_135614.csv,98,256,256,1,168.0,0.9015625
methods/01_adathink/results/per_sample_Qwen3_8B_20260227_135614.csv,99,256,64,0,9.0,-0.0052734374999999995
methods/01_adathink/results/per_sample_Qwen3_8B_20260227_135614.csv,100,256,64,1,9.0,0.9947265625
methods/01_adathink/results/per_sample_Qwen3_8B_20260227_135614.csv,101,256,64,0,9.0,-0.0052734374999999995
methods/01_adathink/results/per_sample_Qwen3_8B_20260227_135614.csv,102,256,64,0,8.0,-0.0046875
methods/01_adathink/results/per_sample_Qwen3_8B_20260227_135614.csv,103,256,64,0,8.0,-0.0046875
methods/01_adathink/results/per_sample_Qwen3_8B_20260227_135614.csv,104,256,64,0,7.0,-0.0041015625
methods/01_adathink/results/per_sample_Qwen3_8B_20260227_135614.csv,105,256,64,0,9.0,-0.0052734374999999995
methods/01_adathink/results/per_sample_Qwen3_8B_20260227_135614.csv,106,256,64,0,9.0,-0.0052734374999999995
methods/01_adathink/results/per_sample_Qwen3_8B_20260227_135614.csv,107,256,64,0,8.0,-0.0046875
methods/01_adathink/results/per_sample_Qwen3_8B_20260227_135614.csv,108,256,64,0,11.0,-0.0064453125
methods/01_adathink/results/per_sample_Qwen3_8B_20260227_135614.csv,109,256,64,0,10.0,-0.005859375
methods/01_adathink/results/per_sample_Qwen3_8B_20260227_135614.csv,110,256,64,0,10.0,-0.005859375
methods/01_adathink/results/per_sample_Qwen3_8B_20260227_135614.csv,111,256,64,0,8.0,-0.0046875
