test_csv,idx,chosen_budget,best_budget,correct,tokens,utility,p_correct_128,p_correct_256,p_correct_512
methods/01_adathink/results/per_sample_Qwen3_8B_20260228_165122.csv,6,256,256,1,269.0,0.92119140625,0.4868956073127177,0.7820324146739728,0.9378877028492218
methods/01_adathink/results/per_sample_Qwen3_8B_20260228_165122.csv,7,128,128,1,143.0,0.95810546875,0.540611028915089,0.6849909475173886,0.9572945469271102
methods/01_adathink/results/per_sample_Qwen3_8B_20260228_165122.csv,8,256,128,1,269.0,0.92119140625,0.6251286511572017,0.8719068784162813,0.9312235373927236
methods/01_adathink/results/per_sample_Qwen3_8B_20260228_165122.csv,9,256,128,1,273.0,0.92001953125,0.35965406845072323,0.8298528839637891,0.8374527535398875
methods/01_adathink/results/per_sample_Qwen3_8B_20260228_165122.csv,10,256,128,1,273.0,0.92001953125,0.18408091272956045,0.5695487329406392,0.8301696873758305
methods/01_adathink/results/per_sample_Qwen3_8B_20260228_165122.csv,11,128,128,0,143.0,-0.04189453125,0.5206549009836396,0.6854466540563532,0.9428677720640292
methods/01_adathink/results/per_sample_Qwen3_8B_20260228_165122.csv,12,256,128,1,269.0,0.92119140625,0.342031690769539,0.8050601631531771,0.9350148320980456
methods/01_adathink/results/per_sample_Qwen3_8B_20260228_165122.csv,13,128,128,1,157.0,0.95400390625,0.7951453396188803,0.9080993802675776,0.9618016817363639
methods/01_adathink/results/per_sample_Qwen3_8B_20260228_165122.csv,14,128,128,0,141.0,-0.04130859375,0.13767476355156924,0.21328900446386528,0.3203274258096093
methods/01_adathink/results/per_sample_Qwen3_8B_20260228_165122.csv,15,512,256,0,544.0,-0.159375,0.1338520979923569,0.453141692998555,0.894186278776565
methods/01_adathink/results/per_sample_Qwen3_8B_20260228_165122.csv,16,512,256,1,500.0,0.853515625,0.17316877201604125,0.5584703168536999,0.8634524779118662
methods/01_adathink/results/per_sample_Qwen3_8B_20260228_165122.csv,17,128,128,1,141.0,0.95869140625,0.5332277549256448,0.6336035012681441,0.852868190355999
methods/01_adathink/results/per_sample_Qwen3_8B_20260228_165122.csv,18,512,256,1,523.0,0.84677734375,0.26492795883991926,0.4440767698144817,0.785492012116554
methods/01_adathink/results/per_sample_Qwen3_8B_20260228_165122.csv,19,256,128,0,269.0,-0.07880859375,0.06675388000067448,0.3929718791023335,0.565569470565611
methods/01_adathink/results/per_sample_Qwen3_8B_20260228_165122.csv,20,128,128,1,160.0,0.953125,0.7172232296015028,0.8169302672395093,0.9745616654942882
